dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.61(3T,DA,3W,G)",track_0066,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0066,5,Grooming,0.533,28.5638
inference,"D0C2.61(3T,DA,3W,G)",track_0066,6,Other,1.333,71.4362
inference,"D0C2.61(3T,DA,3W,G)",track_0069,0,Standing,0.8,17.6445
inference,"D0C2.61(3T,DA,3W,G)",track_0069,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0069,2,Foraging,1.067,23.5333
inference,"D0C2.61(3T,DA,3W,G)",track_0069,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0069,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0069,5,Grooming,1.333,29.4001
inference,"D0C2.61(3T,DA,3W,G)",track_0069,6,Other,1.334,29.4221
inference,"D0C2.61(3T,DA,3W,G)",track_0071,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0071,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0071,2,Foraging,2.4,56.2588
inference,"D0C2.61(3T,DA,3W,G)",track_0071,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0071,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0071,5,Grooming,0.533,12.4941
inference,"D0C2.61(3T,DA,3W,G)",track_0071,6,Other,1.333,31.2471
inference,"D0C2.61(3T,DA,3W,G)",track_0075,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,5,Grooming,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0075,6,Other,4.0,100.0
