dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.07(LL,D,Gr,G)",track_0039,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0041,0,Standing,1.068,7.5568
inference,"D0C1.07(LL,D,Gr,G)",track_0041,1,Lying,2.133,15.0923
inference,"D0C1.07(LL,D,Gr,G)",track_0041,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0041,3,Drinking,0.533,3.7713
inference,"D0C1.07(LL,D,Gr,G)",track_0041,4,Ruminating,2.133,15.0923
inference,"D0C1.07(LL,D,Gr,G)",track_0041,5,Grooming,8.266,58.4872
inference,"D0C1.07(LL,D,Gr,G)",track_0041,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0043,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0043,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0043,2,Foraging,0.534,4.7679
inference,"D0C1.07(LL,D,Gr,G)",track_0043,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0043,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0043,5,Grooming,1.067,9.5268
inference,"D0C1.07(LL,D,Gr,G)",track_0043,6,Other,9.599,85.7054
inference,"D0C1.07(LL,D,Gr,G)",track_0052,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,1,Lying,5.6,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0052,6,Other,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,2,Foraging,1.067,25.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0055,5,Grooming,0.534,12.5117
inference,"D0C1.07(LL,D,Gr,G)",track_0055,6,Other,2.667,62.4883
inference,"D0C1.07(LL,D,Gr,G)",track_0059,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,1,Lying,0.533,100.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,5,Grooming,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0059,6,Other,0.0,0.0
